stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:44:46322:3","Zugang","47.88669153","13.94067642","","2","Pat:44:46322","Level 0",""
"at:44:46322:4","Bike and Ride","47.88655297","13.94062252","","3","Pat:44:46322","Level 0",""
"at:44:46323:0:1","Traxenbichl Bahnhst","47.87685325","13.93843063","","","Pat:44:46323","Level 0","1"
"at:44:46323:2","Zugang","47.87725694","13.93853843","","2","Pat:44:46323","Level 0",""
"at:44:46323:3","Bike and Ride","47.87732924","13.93852944","","3","Pat:44:46323","Level 0",""
"at:44:46323:4","Vorplatz","47.87718464","13.93856538","","","Pat:44:46323","Level 0",""
"at:44:46323:5","Park and Ride","47.87745577","13.93846656","","3","Pat:44:46323","Level 0",""
"at:44:46323:6","Abzw Bahnhst","47.87740154","13.94188016","","","Pat:44:46323","Level 0",""
"at:44:46340:0:1","Grünau im Almtal Bahnhof","47.85366295","13.95159993","","","Pat:44:46340","Level 0","1"
"at:44:46340:2","Vorplatz","47.85348814","13.95186044","","","Pat:44:46340","Level 0",""
"at:44:46340:3","Park and Ride","47.85350622","13.95105196","","3","Pat:44:46340","Level 0",""
"at:44:46340:4","Bike and Ride","47.85346403","13.95134840","","3","Pat:44:46340","Level 0",""
"at:44:46340:5","Zugang","47.85338566","13.95149213","","2","Pat:44:46340","Level 0",""
"at:44:46406:0:1","Traunkirchen Bahnhof","47.85533869","13.77712015","","","Pat:44:46406","Level 0","1"
"at:44:46406:2","Bus SEV","47.85535677","13.77665303","","","Pat:44:46406","Level 0",""
"at:44:46406:3","Park+Ride","47.85513977","13.77674286","","3","Pat:44:46406","Level 0",""
"at:44:46406:4","Bike+Ride","47.85530252","13.77675185","","3","Pat:44:46406","Level 0",""
"at:44:46406:5","Zugang","47.85526033","13.77701236","","2","Pat:44:46406","Level 0",""
"at:44:46430:0:1","Traunkirchen Ort Bahnhof","47.84276330","13.78711840","","","Pat:44:46430","Level 0","1"
"at:44:46430:2","Zugang","47.84278139","13.78683094","","2","Pat:44:46430","Level 0",""
"at:44:46430:3","Aufgelassen!","47.84276933","13.78698366","","3","Pat:44:46430","Level 0",""
"at:44:46430:4","Aufgelassen!","47.84276933","13.78692976","","3","Pat:44:46430","Level 0",""
"at:44:46440:0:1","Ebensee Landungsplatz","47.81227674","13.77503606","","","Pat:44:46440","Level 0","1"
"at:44:46440:2","Vorplatz","47.81252408","13.77455996","","","Pat:44:46440","Level 0",""
"at:44:46440:3","Park and Ride","47.81271110","13.77425453","","3","Pat:44:46440","Level 0",""
"at:44:46440:4","Bike and Ride","47.81213799","13.77477555","","3","Pat:44:46440","Level 0",""
"at:44:46440:5","Zugang","47.81243359","13.77464979","","2","Pat:44:46440","Level 0",""
"at:44:46441:0:1","Ebensee Bahnhof","47.80439738","13.77146975","","","Pat:44:46441","Level 0","1"
"at:44:46441:0:2","Ebensee Bahnhof","47.80440945","13.77155958","","","Pat:44:46441","Level 0","2"
"at:44:46441:2","Bus","47.80427067","13.77095771","","","Pat:44:46441","Level 0",""
"at:44:46441:3","Zugang Bahnhof","47.80458442","13.77122721","","2","Pat:44:46441","Level 0",""
"at:44:46441:4","Bike+Ride Nord","47.80464476","13.77121822","","3","Pat:44:46441","Level 0",""
"at:44:46441:5","B+R Bus","47.80427067","13.77083195","","3","Pat:44:46441","Level 0",""
"at:44:46441:6","Park and Ride","47.80341992","13.77009533","","3","Pat:44:46441","Level 0",""
"at:44:46470:0:1","Steinkogel Bahnhst","47.78718654","13.74135822","","","Pat:44:46470","Level 0","1"
"at:44:46470:2","Standard","47.78721672","13.74183433","","","Pat:44:46470","Level 0",""
"at:44:46470:3","Zugang","47.78722879","13.74155585","","2","Pat:44:46470","Level 0",""
"at:44:46500:0:1","Bad Ischl Bahnhof","47.71218171","13.62745185","","","Pat:44:46500","Level 0","1"
"at:44:46500:1","1","47.71180091","13.62713743","","","Pat:44:46500","Level 0",""
"at:44:46500:3","Bike+Ride","47.71295538","13.62746981","","3","Pat:44:46500","Level 0",""
"at:44:46500:4","Zugang Bahnhofsge","47.71215148","13.62711947","","2","Pat:44:46500","Level 0",""
"at:44:46500:5","Bus SEV","47.71200642","13.62690387","","","Pat:44:46500","Level 0",""
"at:44:46500:6","Zugang Süd","47.71157122","13.62717337","","2","Pat:44:46500","Level 0",""
"at:44:46500:7","Park and Ride Nord","47.71328781","13.62764049","","3","Pat:44:46500","Level 0",""
"at:44:46500:8","Park and Ride Süd","47.71100304","13.62699370","","3","Pat:44:46500","Level 0",""
"at:44:46534:0:1","Lauffen b.Bad Ischl Bahnhst","47.67491094","13.61663613","","","Pat:44:46534","Level 0","1"
"at:44:46534:2","Zugang 1","47.67420324","13.61624985","","2","Pat:44:46534","Level 0",""
"at:44:46570:0:1","Bad Goisern Jodschwefelbad Bahnhst","47.65855879","13.60882977","","","Pat:44:46570","Level 0","1"
"at:44:46570:2","B145","47.65851644","13.60935079","","","Pat:44:46570","Level 0",""
"at:44:46570:3","Vorplatz","47.65859509","13.60910825","","","Pat:44:46570","Level 0",""
"at:44:46570:4","Zugang","47.65869190","13.60904536","","2","Pat:44:46570","Level 0",""
"at:44:46571:0:2","Bad Goisern Bahnhof","47.63984100","13.61291710","","","Pat:44:46571","Level 0","2"
"at:44:46571:2","Bus Schienenersat","47.64018600","13.61284524","","","Pat:44:46571","Level 0",""
"at:44:46571:3","Park+Ride","47.64036758","13.61259371","","3","Pat:44:46571","Level 0",""
"at:44:46571:4","Bike+Ride","47.63960494","13.61349203","","3","Pat:44:46571","Level 0",""
"at:44:46571:5","Z1","47.63996205","13.61327643","","2","Pat:44:46571","Level 0",""
"at:44:46580:0:1","Steeg-Gosau Bahnhof","47.61645400","13.63173681","","","Pat:44:46580","Level 0","1"
"at:44:46580:0:2","Steeg-Gosau Bahnhof","47.61646611","13.63179969","","","Pat:44:46580","Level 0","2"
"at:44:46580:2","bus","47.61607251","13.63172783","","","Pat:44:46580","Level 0",""
"at:44:46580:3","Bike+Ride","47.61650850","13.63149426","","3","Pat:44:46580","Level 0",""
"at:44:46580:4","Park+Ride","47.61647823","13.63141342","","3","Pat:44:46580","Level 0",""
"at:44:46580:5","Zugang","47.61641767","13.63162901","","2","Pat:44:46580","Level 0",""
"at:44:46630:0:1","Obersee OÖ Bahnhst","47.59152381","13.66581889","","","Pat:44:46630","Level 0","1"
"at:44:46630:2","Bus SEV","47.59020307","13.66869350","","","Pat:44:46630","Level 0",""
"at:44:46630:3","Schiff","47.58972445","13.66672619","","","Pat:44:46630","Level 0",""
"at:44:46630:4","Zugang 1","47.59136629","13.66494753","","2","Pat:44:46630","Level 0",""
"at:44:46631:0:1","Hallstatt Bahnhst","47.56765455","13.66199207","","","Pat:44:46631","Level 0","1"
"at:44:46631:2","Zugang 1","47.56753333","13.66157884","","2","Pat:44:46631","Level 0",""
"at:44:46631:3","Schiff","47.56721209","13.66105782","","","Pat:44:46631","Level 0",""
"at:44:46631:4","B&R","47.56738180","13.66190224","","3","Pat:44:46631","Level 0",""
"at:44:46640:0:1","Obertraun-Dachsteinhöhlen Bahnhof","47.55765884","13.68354265","","","Pat:44:46640","Level 0","1"
"at:44:46640:2","Bus Schienenersat","47.55778008","13.68395588","","","Pat:44:46640","Level 0",""
"at:44:46640:3","Park+Ride","47.55791345","13.68330011","","3","Pat:44:46640","Level 0",""
"at:44:46640:4","Bike+Ride","47.55778008","13.68357858","","3","Pat:44:46640","Level 0",""
"at:44:46640:5","Zugang","47.55779827","13.68346180","","2","Pat:44:46640","Level 0",""
"at:44:46790:0:2","Aurachkirchen Bahnhof","47.96778453","13.74561624","","","Pat:44:46790","Level 0","2"
"at:44:46790:2","Zugang 1","47.96815744","13.74568810","","2","Pat:44:46790","Level 0",""
"at:44:46790:3","Park and Ride","47.96850027","13.74551742","","3","Pat:44:46790","Level 0",""
"at:44:46790:4","Bike and Ride","47.96837396","13.74567014","","3","Pat:44:46790","Level 0",""
"at:44:46790:5","Standard + SEV","47.96837998","13.74572404","","","Pat:44:46790","Level 0",""
"at:44:46900:0:1","Oberland OÖ Bahnhof","47.90230964","14.74493809","","","Pat:44:46900","Level 0","1"
"at:44:46900:2","Zugang 1","47.90239396","14.74521657","","2","Pat:44:46900","Level 0",""
"at:44:46900:3","Bike+Ride","47.90243611","14.74535132","","3","Pat:44:46900","Level 0",""
"at:44:46900:4","Park+Ride","47.90249031","14.74548606","","3","Pat:44:46900","Level 0",""
"at:44:46910:0:1","Großraming Bahnhof","47.88208289","14.55160268","","","Pat:44:46910","Level 0","1"
"at:44:46910:2","Bus Vorplatz","47.88203469","14.55132420","","","Pat:44:46910","Level 0",""
"at:44:46910:3","Park+Ride 1","47.88246244","14.54966232","","3","Pat:44:46910","Level 0",""
"at:44:46910:4","Bike+Ride","47.88216723","14.55085708","","3","Pat:44:46910","Level 0",""
"at:44:46910:5","Zugang","47.88219736","14.55092894","","2","Pat:44:46910","Level 0",""
"at:44:46930:0:1","Küpfern Bahnhst","47.85867192","14.61042436","","","Pat:44:46930","Level 0","1"
"at:44:46930:2","Zugang","47.85794260","14.61162810","","2","Pat:44:46930","Level 0",""
"at:44:46930:3","Park+Ride","47.85818973","14.61122386","","3","Pat:44:46930","Level 0",""
"at:44:46940:0:1","Kastenreith Bahnhst","47.85148682","14.63779603","","","Pat:44:46940","Level 0","1"
"at:44:46940:0:2","Kastenreith Bahnhst","47.85075138","14.63792179","","","Pat:44:46940","Level 0","2"
"at:44:46940:2","Zugang","47.85076343","14.63806552","","2","Pat:44:46940","Level 0",""
"at:44:46940:3","Park+Ride","47.85054039","14.63833502","","3","Pat:44:46940","Level 0",""
"at:44:46940:4","Bus SEV","47.85079960","14.63829909","","","Pat:44:46940","Level 0",""
"at:44:46940:5","B&R","47.85060670","14.63823620","","3","Pat:44:46940","Level 0",""
"at:44:46942:0:1","Weyer/Enns Bahnhof","47.86210137","14.66776383","","","Pat:44:46942","Level 0","1"
"at:44:46942:0:2","Weyer/Enns Bahnhof","47.86213150","14.66770993","","","Pat:44:46942","Level 0","2"
"at:44:46942:2","Bus + SEV","47.86140826","14.66779976","","","Pat:44:46942","Level 0",""
"at:44:46942:3","Park and Ride","47.86155894","14.66762010","","3","Pat:44:46942","Level 0",""
"at:44:46942:4","Bike and Ride","47.86125759","14.66715297","","3","Pat:44:46942","Level 0",""
"at:44:46942:5","Zugang 1","47.86149264","14.66741348","","2","Pat:44:46942","Level 0",""
"at:44:46950:0:1","Kleinreifling Bahnhof","47.82422020","14.64224269","","","Pat:44:46950","Level 0","1"
"at:44:46950:0:3","Kleinreifling Bahnhof","47.82481127","14.64192828","","","Pat:44:46950","Level 0","3"
"at:44:46950:3","Bus SEV","47.82394878","14.64265591","","","Pat:44:46950","Level 0",""
"at:44:46950:4","Park+Ride","47.82356881","14.64255710","","3","Pat:44:46950","Level 0",""
"at:44:46950:5","Zugang 1","47.82437701","14.64250320","","2","Pat:44:46950","Level 0",""
"at:44:46950:6","Zugang 2","47.82382213","14.64265591","","2","Pat:44:46950","Level 0",""
"at:44:46950:7","B+R","47.82384022","14.64253913","","3","Pat:44:46950","Level 0",""
"at:44:46960:0:1","Gaflenz Bahnhst","47.89389584","14.72412413","","","Pat:44:46960","Level 0","1"
"at:44:46960:2","Zugang 1","47.89399221","14.72375582","","2","Pat:44:46960","Level 0",""
"at:44:46960:3","Bike+Ride","47.89404642","14.72372887","","3","Pat:44:46960","Level 0",""
"at:44:46960:4","Park+Ride","47.89404642","14.72353124","","3","Pat:44:46960","Level 0",""
"at:44:4700:10","Zug Steig 21","48.01033871","13.66262089","","","Pat:44:47000","Level 0",""
"at:44:47000:0:1","Vöcklabruck Bahnhof","48.00999616","13.66378870","","","Pat:44:47000","Level 0","1"
"at:44:47000:0:2","Vöcklabruck Bahnhof","48.00983390","13.66469600","","","Pat:44:47000","Level 0","2"
"at:44:47000:11","Bike+Ride Ost","48.00972572","13.66443549","","3","Pat:44:47000","Level 0",""
"at:44:47000:3","Bus","48.00961754","13.66395040","","","Pat:44:47000","Level 0",""
"at:44:47000:4","Zugang Bhf","48.00976779","13.66364497","","2","Pat:44:47000","Level 0",""
"at:44:47000:5","Unterführung","48.00985193","13.66439057","","3","Pat:44:47000","Level -1",""
"at:44:47000:6","Bike+Ride West","48.01008631","13.66315089","","3","Pat:44:47000","Level 0",""
"at:44:47000:7","Park+Ride","48.00943124","13.66516312","","3","Pat:44:47000","Level 0",""
"at:44:47000:9","Zugang Ost","48.00987596","13.66411209","","2","Pat:44:47000","Level 0",""
"at:44:47060:0:1","Oberthalheim-Timelkam Bahnhst","48.00169003","13.62355316","","","Pat:44:47060","Level 0","1"
"at:44:47060:2","Bus SEV","48.00198456","13.62363401","","","Pat:44:47060","Level 0",""
"at:44:47060:3","Zugang 1","48.00185232","13.62373282","","2","Pat:44:47060","Level 0",""
"at:44:47120:0:2","Ottnang-Wolfsegg Bahnhof","48.09215585","13.66484871","","","Pat:44:47120","Level 0","2"
"at:44:47120:2","bus","48.09203584","13.66446243","","","Pat:44:47120","Level 0",""
"at:44:47120:3","Park+Ride","48.09178984","13.66507329","","3","Pat:44:47120","Level 0",""
"at:44:47120:4","Bike+Ride","48.09187384","13.66488464","","3","Pat:44:47120","Level 0",""
"at:44:47120:5","Zugang","48.09205985","13.66478583","","2","Pat:44:47120","Level 0",""
"at:44:47130:0:1","Bergern am Hausruck Bahnhst","48.10099932","13.63084748","","","Pat:44:47130","Level 0","1"
"at:44:47130:2","Zugang 1","48.10076535","13.63155715","","2","Pat:44:47130","Level 0",""
"at:44:47130:3","Park and Ride","48.10095133","13.63146731","","3","Pat:44:47130","Level 0",""
"at:44:47150:0:1","Schwanenstadt Bahnhof","48.05423288","13.76848734","","","Pat:44:47150","Level 0","1"
"at:44:47150:0:3","Schwanenstadt Bahnhof","48.05396868","13.76758903","","","Pat:44:47150","Level 0","3"
"at:44:47150:10","Park+Ride 3","48.05350632","13.76755310","","3","Pat:44:47150","Level 0",""
"at:44:47150:11","Zugang2","48.05389062","13.76799327","","2","Pat:44:47150","Level 0",""
"at:44:47150:3","Bus SEV","48.05407676","13.76871192","","","Pat:44:47150","Level 0",""
"at:44:47150:4","Zugang1","48.05428092","13.76860413","","2","Pat:44:47150","Level 0",""
"at:44:47150:5","Bike+Ride1","48.05437699","13.76894549","","3","Pat:44:47150","Level 0",""
"at:44:47150:6","Bike+Ride2","48.05369247","13.76815497","","3","Pat:44:47150","Level 0",""
"at:44:47150:7","Park+Ride1","48.05469523","13.76935871","","3","Pat:44:47150","Level 0",""
"at:44:47150:8","Park+Ride 2","48.05381856","13.76809209","","3","Pat:44:47150","Level 0",""
"at:44:47150:9","Unterführung","48.05397468","13.76793039","","3","Pat:44:47150","Level -1",""
"at:44:47151:0:1","Breitenschützing Bahnhof","48.07887579","13.80115907","","","Pat:44:47151","Level 0","1"
"at:44:47151:0:2","Breitenschützing Bahnhof","48.07892980","13.80107822","","","Pat:44:47151","Level 0","2"
"at:44:47151:3","bus","48.07877976","13.80036855","","","Pat:44:47151","Level 0",""
"at:44:47151:4","Unterfürung","48.07879776","13.80097043","","3","Pat:44:47151","Level -1",""
"at:44:47151:5","Park+Ride","48.07849167","13.80017991","","3","Pat:44:47151","Level 0",""
"at:44:47151:6","Zugang 1","48.07871974","13.80057517","","2","Pat:44:47151","Level 0",""
"at:44:47151:7","Zugang 2","48.07849167","13.80111416","","2","Pat:44:47151","Level 0",""
"at:44:47200:0:1","Attnang-Puchheim Bahnhof","48.01224375","13.72059816","","","Pat:44:47200","Level 0","1"
"at:44:47200:0:2","Attnang-Puchheim Bahnhof","48.01228582","13.72049934","","","Pat:44:47200","Level 0","2"
"at:44:47200:0:3","Attnang-Puchheim Bahnhof","48.01232789","13.72040053","","","Pat:44:47200","Level 0","3"
"at:44:47200:0:4","Attnang-Puchheim Bahnhof","48.01236995","13.72030171","","","Pat:44:47200","Level 0","4"
"at:44:47200:0:5","Attnang-Puchheim Bahnhof","48.01241202","13.72019392","","","Pat:44:47200","Level 0","5"
"at:44:47200:11","Zugang4","48.01289878","13.71943035","","2","Pat:44:47200","Level 0",""
"at:44:47200:16","Park+Ride2","48.01266441","13.71919679","","3","Pat:44:47200","Level 0",""
"at:44:47200:17","Unterführung","48.01255624","13.72031968","","3","Pat:44:47200","Level -1",""
"at:44:47200:4","Zug Steig 6","48.01247211","13.72003222","","","Pat:44:47200","Level 0",""
"at:44:47200:5","Zug Steig 21","48.01158872","13.72001425","","","Pat:44:47200","Level 0",""
"at:44:47200:6","Zugang1","48.01221371","13.72142461","","2","Pat:44:47200","Level 0",""
"at:44:47200:7","Zugang2","48.01318122","13.71878356","","2","Pat:44:47200","Level 0",""
"at:44:47200:8","Park+Ride1","48.01345164","13.71864881","","3","Pat:44:47200","Level 0",""
"at:44:47200:9","Bike and Ride West","48.01345164","13.71908899","","3","Pat:44:47200","Level 0",""
"at:44:47230:0:1","Lehen-Altensam Bahnhst","48.03517682","13.70124845","","","Pat:44:47230","Level 0","1"
"at:44:47230:2","Zugang 1","48.03526092","13.70118556","","2","Pat:44:47230","Level 0",""
"at:44:47250:0:1","Wankham b.Attnang Bahnhst","47.99755450","13.73081200","","","Pat:44:47250","Level 0","1"
"at:44:47250:2","Bus SEV","47.99818567","13.73019216","","","Pat:44:47250","Level 0",""
"at:44:47250:3","Zugang 1","47.99807146","13.73034488","","2","Pat:44:47250","Level 0",""
"at:44:47250:4","Park+Ride","47.99807146","13.73046166","","3","Pat:44:47250","Level 0",""
"at:44:47250:5","Bike+Ride","47.99809551","13.73030895","","3","Pat:44:47250","Level 0",""
"at:44:47270:0:1","Lenzing OÖ Bahnhof","47.98314367","13.61360881","","","Pat:44:47270","Level 0","1"
"at:44:47270:2","bus","47.98287309","13.61328541","","","Pat:44:47270","Level 0",""
"at:44:47270:3","Bike+Ride","47.98284904","13.61350999","","3","Pat:44:47270","Level 0",""
"at:44:47270:4","Zugang Ost","47.98218762","13.61428254","","2","Pat:44:47270","Level 0",""
"at:44:47270:5","Unterführung","47.98215154","13.61400407","","3","Pat:44:47270","Level -1",""
"at:44:47270:6","Park+Ride","47.98355255","13.61314168","","3","Pat:44:47270","Level 0",""
"at:44:47270:7","Bus B151","47.98210344","13.61441729","","","Pat:44:47270","Level 0",""
"at:44:47270:8","Zugang 1","47.98341425","13.61333033","","2","Pat:44:47270","Level 0",""
"at:44:47271:0:1","Lenzing OÖ Ort Bahnhst","47.97175405","13.60676364","","","Pat:44:47271","Level 0","1"
"at:44:47271:2","Standard","47.97102633","13.60625160","","","Pat:44:47271","Level 0",""
"at:44:47271:3","Zugang","47.97124885","13.60627855","","2","Pat:44:47271","Level 0",""
"at:44:47271:4","Bike and Ride","47.97158565","13.60661991","","3","Pat:44:47271","Level 0",""
"at:44:47300:0:1","Siebenmühlen-Rosenau Bahnhst","47.95927309","13.60566770","","","Pat:44:47300","Level 0","1"
"at:44:47300:2","Zugang 1","47.95965809","13.60577550","","2","Pat:44:47300","Level 0",""
"at:44:47300:3","Bike+Ride","47.95963403","13.60570363","","3","Pat:44:47300","Level 0",""
"at:44:47301:0:1","Kammer-Schörfling Bahnhst","47.94854608","13.59623539","","","Pat:44:47301","Level 0",""
"at:44:47301:2","Vorplatz","47.94841973","13.59572335","","","Pat:44:47301","Level 0",""
"at:44:47301:3","Bike and Ride","47.94835354","13.59521131","","3","Pat:44:47301","Level 0",""
"at:44:47301:4","Park and Ride","47.94820312","13.59573233","","3","Pat:44:47301","Level 0",""
"at:44:47301:5","Zugang","47.94842574","13.59589403","","2","Pat:44:47301","Level 0",""
"at:44:47510:0:1","Grieskirchen-Gallspach Bahnhof","48.23125489","13.83839424","","","Pat:44:47510","Level 0","1"
"at:44:47510:0:2","Grieskirchen-Gallspach Bahnhof","48.23088389","13.83941832","","","Pat:44:47510","Level 0","2"
"at:44:47510:3","bus Steig A","48.23160195","13.83899611","","","Pat:44:47510","Level 0",""
"at:44:47510:4","Zugang Bahnhofsge","48.23143441","13.83912188","","2","Pat:44:47510","Level 0",""
"at:44:47510:5","Zugang Süd","48.23100955","13.83825051","","2","Pat:44:47510","Level 0",""
